customer_id,age,gender,province,district,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,monthly_bill_npr,recharge_segment,churn
NP-CUST-12521,24,Female,Bagmati,Lalitpur,Urban,Prepaid,810,153,2,27.73,19.3,2,100,12,-65,0.1,2.2,0,0,1,1,0,0,8.6,-10.0,1,0,Low,0
NP-CUST-12522,29,Male,Bagmati,Chitwan,Urban,Prepaid,1620,36,2,4.16,21.5,4,50,2,-63,0.1,6.6,0,0,1,0,0,0,3.3,14.4,1,0,Low,0
NP-CUST-12523,36,Male,Sudurpashchim,Dadeldhura,Rural,Prepaid,360,136,5,1.63,11.9,3,300,2,-104,6.09,5.9,1,23,1,0,0,0,-0.3,-10.6,4,0,Medium,0
NP-CUST-12524,20,Female,Madhesh,Bara,Semi-Urban,Prepaid,720,177,3,1.49,13.2,2,150,8,-86,5.66,5.7,1,19,1,1,0,0,26.8,2.4,2,0,Medium,0
NP-CUST-12525,24,Female,Gandaki,Syangja,Semi-Urban,Prepaid,270,205,4,3.72,36.3,1,200,1,-98,6.21,13.2,3,21,1,1,0,0,-14.8,4.8,7,0,Medium,1
NP-CUST-12526,32,Female,Koshi,Sunsari,Urban,Prepaid,300,355,7,8.52,19.3,1,500,6,-90,4.0,24.3,1,1,1,1,1,0,-3.0,-34.0,4,0,High,0
NP-CUST-12527,28,Female,Lumbini,Dang,Semi-Urban,Postpaid,450,900,5,12.0,27.6,0,0,0,-62,0.1,11.4,0,0,1,1,1,0,-5.5,17.7,2,2000,Postpaid,0
NP-CUST-12528,19,Female,Koshi,Morang,Urban,Prepaid,840,48,4,18.82,26.9,17,100,6,-90,5.83,21.9,2,28,0,0,1,0,-22.5,2.1,9,0,Low,1
NP-CUST-12529,38,Male,Gandaki,Manang,Rural,Prepaid,1290,94,8,0.5,35.1,9,200,6,-98,6.35,7.1,1,26,1,0,0,0,10.2,-4.1,3,0,Medium,0
NP-CUST-12530,27,Female,Koshi,Jhapa,Urban,Prepaid,2880,17,5,1.9,22.6,2,10,7,-85,2.51,27.4,1,11,0,0,1,0,-11.8,-37.4,4,0,Low,0
NP-CUST-12531,33,Female,Madhesh,Saptari,Semi-Urban,Prepaid,600,33,6,1.44,18.1,13,30,2,-98,3.09,7.7,1,29,1,1,1,0,14.9,4.9,0,0,Low,0
NP-CUST-12532,33,Female,Bagmati,Chitwan,Urban,Postpaid,150,900,5,2.0,15.3,0,0,0,-56,0.1,13.2,1,17,1,0,1,0,0.1,2.1,2,2000,Postpaid,0
NP-CUST-12533,42,Female,Bagmati,Dolakha,Rural,Prepaid,420,60,5,1.39,14.3,2,50,4,-73,3.45,4.7,0,0,0,1,0,0,-17.1,7.5,6,0,Low,0
NP-CUST-12534,36,Male,Bagmati,Sindhuli,Rural,Prepaid,90,128,7,0.56,10.2,4,100,3,-97,5.14,8.5,1,32,1,1,1,1,3.7,1.3,5,0,Low,0
NP-CUST-12535,23,Female,Madhesh,Rautahat,Semi-Urban,Prepaid,840,87,3,2.77,23.7,6,100,11,-91,5.57,4.1,1,4,1,1,1,0,18.0,4.2,3,0,Low,0
NP-CUST-12536,44,Female,Sudurpashchim,Kanchanpur,Urban,Prepaid,210,91,7,3.65,8.0,3,150,4,-70,3.38,13.9,0,0,1,0,0,0,-16.7,18.2,4,0,Medium,0
NP-CUST-12537,27,Male,Madhesh,Parsa,Semi-Urban,Prepaid,30,72,3,9.92,32.7,3,50,6,-82,2.21,5.1,0,0,1,1,0,0,25.8,-11.2,3,0,Low,0
NP-CUST-12538,24,Male,Bagmati,Dolakha,Rural,Prepaid,150,23,4,3.8,21.3,1,30,12,-83,2.71,1.5,0,0,1,0,0,0,5.8,-20.9,2,0,Low,0
NP-CUST-12539,22,Male,Karnali,Humla,Rural,Prepaid,1920,162,6,4.45,17.6,12,200,1,-79,2.69,2.4,0,0,1,1,0,0,8.4,-0.2,1,0,Medium,0
NP-CUST-12540,18,Female,Gandaki,Tanahun,Semi-Urban,Prepaid,180,12,3,3.39,28.6,7,10,5,-103,7.26,2.5,3,25,0,1,0,0,-0.3,-6.9,3,0,Low,1
NP-CUST-12541,26,Female,Madhesh,Bara,Semi-Urban,Prepaid,60,97,7,0.41,27.4,26,200,7,-80,3.54,2.2,0,0,1,0,1,0,5.4,-0.8,3,0,Medium,0
NP-CUST-12542,36,Male,Bagmati,Bhaktapur,Urban,Prepaid,120,342,4,0.34,9.9,2,300,7,-80,3.08,39.9,0,0,1,1,0,0,-14.9,17.6,5,0,Medium,0
NP-CUST-12543,18,Female,Koshi,Taplejung,Rural,Postpaid,120,418,1,13.76,11.0,0,0,0,-103,9.46,1.3,4,33,1,1,0,0,29.2,18.9,6,500,Postpaid,1
NP-CUST-12544,49,Other,Bagmati,Dolakha,Rural,Postpaid,210,900,4,1.6,20.8,0,0,0,-70,2.42,5.6,1,21,0,1,0,0,-8.4,13.0,2,1500,Postpaid,0
NP-CUST-12545,18,Male,Bagmati,Dolakha,Rural,Prepaid,1200,285,0,3.06,27.1,1,200,5,-75,2.06,13.7,1,28,1,1,0,0,-19.5,0.1,4,0,Medium,0
NP-CUST-12546,24,Female,Lumbini,Rolpa,Rural,Prepaid,90,176,6,6.56,24.9,10,150,6,-101,6.37,8.0,2,23,1,1,0,0,3.8,-14.3,5,0,Medium,1
NP-CUST-12547,18,Male,Karnali,Dailekh,Rural,Prepaid,180,223,3,1.41,29.3,1,200,8,-85,3.63,5.5,0,0,1,1,0,0,16.5,-7.2,1,0,Medium,0
NP-CUST-12548,41,Male,Madhesh,Parsa,Semi-Urban,Postpaid,300,177,6,5.13,0.7,0,0,0,-81,4.61,12.4,0,0,1,0,1,0,-18.2,0.4,8,500,Postpaid,1
NP-CUST-12549,39,Female,Koshi,Bhojpur,Rural,Postpaid,1200,677,8,1.79,10.4,0,0,0,-84,2.32,2.3,0,0,0,0,0,0,0.8,-16.2,0,1500,Postpaid,0
NP-CUST-12550,29,Male,Bagmati,Bhaktapur,Urban,Prepaid,60,79,3,9.97,25.4,3,200,5,-76,2.32,30.7,0,0,0,0,0,0,28.1,10.6,4,0,Medium,0
NP-CUST-12551,18,Female,Bagmati,Lalitpur,Urban,Prepaid,720,230,4,1.78,15.9,6,300,5,-67,0.1,42.0,0,0,1,1,0,1,-21.2,7.8,6,0,Medium,0
NP-CUST-12552,20,Female,Bagmati,Sindhuli,Rural,Prepaid,990,272,2,3.45,33.1,1,500,5,-89,4.95,2.7,1,13,1,0,0,0,-0.4,13.9,3,0,High,0
NP-CUST-12553,34,Male,Gandaki,Syangja,Semi-Urban,Prepaid,1320,42,5,3.33,15.2,2,100,4,-90,5.31,2.2,1,17,1,0,0,0,-6.3,-5.5,7,0,Low,0
NP-CUST-12554,25,Male,Bagmati,Kathmandu,Urban,Prepaid,420,77,8,10.27,23.7,0,150,7,-74,0.81,26.7,0,0,1,0,0,0,11.3,8.9,2,0,Medium,0
NP-CUST-12555,26,Female,Sudurpashchim,Darchula,Rural,Prepaid,510,190,5,1.32,25.3,2,200,7,-72,0.32,16.5,0,0,1,1,0,0,19.4,19.6,0,0,Medium,0
NP-CUST-12556,31,Female,Bagmati,Bhaktapur,Urban,Prepaid,540,16,6,6.02,34.6,6,10,10,-76,2.58,7.9,0,0,1,1,0,0,-7.0,13.5,3,0,Low,0
NP-CUST-12557,28,Male,Koshi,Morang,Urban,Prepaid,1830,79,5,2.09,34.4,8,150,3,-75,2.75,2.0,0,0,0,0,0,0,7.2,-7.1,2,0,Medium,0
NP-CUST-12558,18,Female,Madhesh,Saptari,Semi-Urban,Prepaid,60,227,7,3.79,17.7,4,200,8,-78,1.43,6.8,0,0,1,1,0,1,-14.2,9.8,4,0,Medium,0
NP-CUST-12559,19,Female,Gandaki,Tanahun,Semi-Urban,Prepaid,390,287,7,2.04,29.2,4,200,2,-101,6.29,4.9,2,26,1,1,1,0,-14.1,-3.2,5,0,Medium,1
NP-CUST-12560,19,Male,Madhesh,Rautahat,Semi-Urban,Postpaid,1020,782,5,5.64,31.1,0,0,0,-83,4.34,8.8,1,27,1,1,0,0,-3.9,-7.3,5,1000,Postpaid,0
NP-CUST-12561,25,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,90,82,1,0.08,36.1,1,100,9,-92,5.6,4.3,1,20,0,1,0,0,17.1,15.5,2,0,Low,0
NP-CUST-12562,33,Male,Madhesh,Saptari,Semi-Urban,Prepaid,1050,39,7,1.41,28.9,0,100,3,-100,5.98,6.6,3,17,1,0,1,0,-13.8,-5.2,4,0,Low,0
NP-CUST-12563,32,Male,Lumbini,Dang,Semi-Urban,Prepaid,60,52,6,7.97,21.0,9,50,11,-62,0.1,3.3,1,33,1,1,0,0,1.2,21.3,1,0,Low,0
NP-CUST-12564,44,Male,Sudurpashchim,Dadeldhura,Rural,Postpaid,390,435,6,0.88,18.9,0,0,0,-86,1.68,0.4,0,0,0,1,0,0,-32.1,-2.0,8,500,Postpaid,1
NP-CUST-12565,18,Male,Madhesh,Parsa,Semi-Urban,Prepaid,1020,176,3,5.86,37.4,8,150,8,-68,0.51,7.1,0,0,1,1,0,0,14.4,-19.4,3,0,Medium,0
NP-CUST-12566,35,Female,Madhesh,Mahottari,Semi-Urban,Postpaid,1260,797,3,0.81,9.7,0,0,0,-87,4.65,11.9,4,32,1,0,0,0,-12.7,1.7,6,1500,Postpaid,1
NP-CUST-12567,24,Male,Bagmati,Sindhuli,Rural,Prepaid,690,419,2,7.86,32.6,6,300,3,-83,3.64,1.0,0,0,1,1,0,0,9.6,-0.6,1,0,Medium,0
NP-CUST-12568,52,Male,Madhesh,Dhanusha,Semi-Urban,Prepaid,90,178,5,8.17,25.6,7,300,5,-82,4.27,27.2,1,20,1,0,1,0,-16.9,3.5,5,0,Medium,0
NP-CUST-12569,31,Female,Sudurpashchim,Doti,Rural,Postpaid,180,770,3,4.13,32.2,0,0,0,-82,5.4,5.2,1,32,0,1,0,0,4.1,-3.9,3,800,Postpaid,0
NP-CUST-12570,26,Female,Bagmati,Sindhuli,Rural,Prepaid,240,102,4,3.01,33.7,1,100,5,-108,7.68,2.3,1,32,1,1,0,0,13.1,10.8,4,0,Low,0
NP-CUST-12571,35,Female,Lumbini,Kapilvastu,Rural,Postpaid,1740,589,4,13.4,33.4,0,0,0,-99,4.19,9.1,3,26,1,0,0,0,-7.5,15.2,4,1000,Postpaid,0
NP-CUST-12572,34,Male,Sudurpashchim,Kailali,Semi-Urban,Postpaid,660,900,3,2.84,28.9,0,0,0,-73,1.58,14.1,0,0,1,1,0,0,25.5,-7.7,3,3000,Postpaid,0
NP-CUST-12573,28,Female,Gandaki,Kaski,Urban,Prepaid,1350,105,4,6.61,11.7,8,100,7,-60,1.15,22.8,0,0,1,1,1,0,-18.4,-2.2,6,0,Low,0
NP-CUST-12574,38,Male,Madhesh,Rautahat,Semi-Urban,Prepaid,120,174,7,0.88,15.3,2,200,8,-97,7.14,8.6,2,19,1,1,0,0,-24.3,-11.8,10,0,Medium,1
NP-CUST-12575,47,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,420,104,7,2.28,22.8,1,200,6,-81,1.7,5.3,0,0,1,0,1,0,-19.2,0.7,5,0,Medium,0
NP-CUST-12576,41,Female,Bagmati,Chitwan,Urban,Prepaid,330,143,2,5.98,34.3,20,150,5,-72,1.05,19.8,0,0,1,1,0,0,2.8,2.1,2,0,Medium,0
NP-CUST-12577,31,Male,Bagmati,Lalitpur,Urban,Prepaid,300,79,4,12.75,30.9,2,100,6,-87,4.11,17.4,3,29,1,1,1,0,-8.4,21.6,5,0,Low,0
NP-CUST-12578,50,Male,Sudurpashchim,Kanchanpur,Urban,Postpaid,150,683,6,1.52,13.0,0,0,0,-75,3.31,32.5,1,8,1,1,0,0,1.3,6.1,1,1000,Postpaid,0
NP-CUST-12579,37,Female,Madhesh,Bara,Semi-Urban,Prepaid,810,44,4,1.22,14.1,9,50,5,-105,6.3,11.0,0,0,0,1,0,0,-6.7,3.8,4,0,Low,0
NP-CUST-12580,21,Male,Bagmati,Chitwan,Urban,Prepaid,390,106,4,0.5,37.0,2,200,4,-72,2.5,12.8,1,30,1,0,0,0,-5.0,14.0,5,0,Medium,0
NP-CUST-12581,33,Male,Koshi,Jhapa,Urban,Prepaid,1620,177,4,6.13,11.0,7,150,7,-67,0.1,12.7,0,0,1,1,0,0,27.0,-5.3,2,0,Medium,0
NP-CUST-12582,30,Male,Madhesh,Mahottari,Semi-Urban,Prepaid,450,103,5,3.8,25.9,1,100,7,-88,4.32,4.2,2,26,1,1,0,1,-16.0,10.1,6,0,Low,0
NP-CUST-12583,27,Female,Gandaki,Tanahun,Semi-Urban,Prepaid,150,204,10,6.74,8.3,10,300,6,-101,5.36,8.9,1,18,1,1,1,0,-18.3,-1.4,8,0,Medium,1
NP-CUST-12584,35,Other,Lumbini,Banke,Urban,Prepaid,450,227,3,4.17,25.4,15,200,5,-68,0.99,11.7,0,0,0,1,0,1,0.9,-2.0,1,0,Medium,0
NP-CUST-12585,18,Male,Gandaki,Tanahun,Semi-Urban,Prepaid,600,211,4,1.51,23.5,1,300,6,-87,2.78,2.9,0,0,1,1,0,0,7.1,-14.0,1,0,Medium,0
NP-CUST-12586,48,Male,Madhesh,Dhanusha,Semi-Urban,Postpaid,1530,900,11,5.22,5.8,0,0,0,-57,0.1,13.3,0,0,1,1,0,0,2.5,-0.3,1,1000,Postpaid,0
NP-CUST-12587,38,Male,Koshi,Jhapa,Urban,Prepaid,1170,92,7,1.35,31.8,1,150,9,-74,2.79,11.0,0,0,1,0,0,0,5.8,-9.9,3,0,Medium,0
NP-CUST-12588,18,Female,Bagmati,Kathmandu,Urban,Prepaid,630,89,6,11.25,20.3,12,150,10,-79,3.25,13.3,3,11,1,0,0,0,2.6,2.0,3,0,Medium,0
NP-CUST-12589,38,Male,Bagmati,Bhaktapur,Urban,Prepaid,720,197,9,2.98,31.1,8,300,4,-76,3.68,36.6,0,0,1,0,0,0,4.7,-14.3,4,0,Medium,0
NP-CUST-12590,36,Female,Lumbini,Kapilvastu,Rural,Prepaid,120,267,3,1.8,23.0,8,500,4,-87,4.44,7.4,2,18,1,0,0,0,10.6,-14.6,2,0,High,0
NP-CUST-12591,47,Male,Gandaki,Syangja,Semi-Urban,Prepaid,60,550,7,3.29,21.9,9,500,4,-92,5.28,10.9,2,17,1,1,0,0,14.3,0.7,5,0,High,0
NP-CUST-12592,49,Male,Karnali,Kalikot,Rural,Prepaid,60,244,8,0.66,27.8,2,200,5,-94,4.85,4.2,1,17,0,1,0,0,-4.6,11.6,4,0,Medium,0
NP-CUST-12593,51,Male,Lumbini,Dang,Semi-Urban,Prepaid,540,193,4,3.04,5.3,5,150,2,-77,3.13,22.0,0,0,0,1,0,0,-17.9,-2.2,7,0,Medium,0
NP-CUST-12594,29,Male,Madhesh,Bara,Semi-Urban,Prepaid,1110,72,6,0.76,25.3,8,50,6,-84,3.31,6.5,1,25,0,1,0,0,9.7,-10.6,1,0,Low,0
NP-CUST-12595,37,Male,Gandaki,Manang,Rural,Prepaid,1170,61,6,3.32,8.9,13,100,7,-87,4.0,1.9,2,34,0,0,0,0,-24.0,-3.9,5,0,Low,1
NP-CUST-12596,27,Male,Lumbini,Dang,Semi-Urban,Prepaid,1830,434,4,8.95,14.2,3,300,7,-75,3.47,16.9,2,34,0,1,1,0,-3.3,4.1,2,0,Medium,0
NP-CUST-12597,42,Female,Sudurpashchim,Doti,Rural,Prepaid,330,59,8,3.12,20.9,5,100,4,-71,3.47,5.3,0,0,1,0,0,0,16.5,12.1,1,0,Low,0
NP-CUST-12598,18,Female,Bagmati,Sindhuli,Rural,Prepaid,360,196,5,0.52,32.4,3,200,3,-101,6.22,1.5,4,35,1,1,0,0,1.1,-5.3,6,0,Medium,1
NP-CUST-12599,19,Female,Gandaki,Syangja,Semi-Urban,Prepaid,240,142,6,2.85,29.4,2,300,8,-97,6.32,10.9,0,0,1,0,0,0,-12.5,19.0,6,0,Medium,1
NP-CUST-12600,28,Male,Bagmati,Bhaktapur,Urban,Prepaid,120,254,3,17.95,36.2,1,500,6,-78,2.12,5.2,0,0,1,0,0,0,50.2,-6.7,0,0,High,0
NP-CUST-12601,31,Male,Lumbini,Palpa,Semi-Urban,Prepaid,780,550,3,1.94,38.6,0,500,7,-96,5.11,14.8,0,0,1,1,0,0,-12.5,1.5,5,0,High,0
NP-CUST-12602,34,Female,Sudurpashchim,Kailali,Semi-Urban,Prepaid,2640,174,3,0.8,27.1,5,150,7,-74,0.1,9.1,0,0,0,1,0,0,-6.1,-30.4,2,0,Medium,0
NP-CUST-12603,45,Male,Sudurpashchim,Kanchanpur,Urban,Prepaid,330,181,4,14.66,13.8,9,150,1,-66,1.52,20.0,0,0,1,1,0,0,1.0,-3.1,1,0,Medium,0
NP-CUST-12604,25,Female,Koshi,Jhapa,Urban,Prepaid,600,396,4,7.87,35.6,2,500,5,-69,0.98,20.8,0,0,1,1,0,0,8.0,-5.9,5,0,High,0
NP-CUST-12605,19,Female,Madhesh,Parsa,Semi-Urban,Prepaid,1320,48,2,3.96,18.6,6,50,8,-50,0.1,10.8,0,0,1,1,1,0,3.9,-3.7,2,0,Low,0
NP-CUST-12606,28,Female,Lumbini,Kapilvastu,Rural,Postpaid,270,313,10,6.55,11.1,0,0,0,-107,6.78,3.4,0,0,0,0,0,0,-4.6,-7.0,5,500,Postpaid,0
NP-CUST-12607,26,Male,Gandaki,Lamjung,Semi-Urban,Prepaid,150,37,3,3.0,25.4,3,50,8,-92,5.11,7.9,2,22,1,0,0,0,-24.4,2.9,10,0,Low,1
NP-CUST-12608,38,Male,Sudurpashchim,Darchula,Rural,Prepaid,1530,550,4,4.03,24.5,0,500,10,-86,4.9,2.4,0,0,1,1,0,1,14.9,-20.4,3,0,High,0
NP-CUST-12609,47,Male,Madhesh,Saptari,Semi-Urban,Prepaid,810,218,6,1.19,19.1,3,200,8,-114,11.14,8.8,4,21,1,1,1,0,-35.6,-6.3,11,0,Medium,1
NP-CUST-12610,46,Male,Karnali,Jumla,Rural,Prepaid,90,183,5,1.1,24.3,0,150,7,-83,2.82,3.5,0,0,1,1,0,0,0.5,-19.1,1,0,Medium,0
NP-CUST-12611,43,Female,Lumbini,Palpa,Semi-Urban,Prepaid,870,66,11,2.76,11.9,8,50,5,-79,2.56,8.3,0,0,0,1,0,0,9.9,4.0,5,0,Low,0
NP-CUST-12612,26,Female,Madhesh,Parsa,Semi-Urban,Prepaid,360,121,6,5.15,26.4,9,150,5,-72,2.08,2.7,0,0,1,1,0,0,24.7,-3.3,2,0,Medium,0
NP-CUST-12613,30,Female,Koshi,Jhapa,Urban,Prepaid,930,550,8,5.28,34.4,1,500,5,-78,2.56,10.3,0,0,1,1,0,0,-37.7,-8.1,9,0,High,1
NP-CUST-12614,36,Male,Lumbini,Palpa,Semi-Urban,Postpaid,270,356,2,7.96,29.1,0,0,0,-97,6.61,1.0,2,11,1,0,0,0,20.5,-10.7,5,500,Postpaid,0
NP-CUST-12615,24,Male,Koshi,Morang,Urban,Postpaid,660,312,6,19.47,11.1,0,0,0,-69,1.6,14.3,0,0,0,1,0,1,8.2,-2.2,1,500,Postpaid,0
NP-CUST-12616,25,Male,Lumbini,Dang,Semi-Urban,Postpaid,1140,484,7,11.84,34.5,0,0,0,-79,4.3,3.3,2,42,1,1,0,0,-20.8,-2.1,7,800,Postpaid,1
NP-CUST-12617,36,Female,Bagmati,Lalitpur,Urban,Prepaid,60,116,7,6.64,35.4,11,150,3,-67,0.87,4.2,0,0,1,1,0,0,-11.1,27.5,3,0,Medium,0
NP-CUST-12618,18,Male,Bagmati,Dolakha,Rural,Prepaid,180,127,5,1.16,14.6,5,100,7,-100,7.25,4.2,3,37,1,1,1,0,9.8,5.0,3,0,Low,0
NP-CUST-12619,43,Female,Madhesh,Bara,Semi-Urban,Prepaid,120,178,2,0.82,16.2,1,150,7,-81,3.33,3.5,0,0,1,1,0,0,-12.5,12.0,3,0,Medium,0
NP-CUST-12620,28,Other,Sudurpashchim,Kanchanpur,Urban,Prepaid,180,173,5,8.53,16.2,3,300,1,-73,2.65,10.4,2,0,1,0,0,0,5.3,22.2,2,0,Medium,0
NP-CUST-12621,37,Other,Lumbini,Palpa,Semi-Urban,Prepaid,300,371,5,1.62,28.9,11,300,8,-69,1.67,9.8,0,0,1,1,0,0,-23.0,-12.9,12,0,Medium,1
NP-CUST-12622,34,Male,Lumbini,Rolpa,Rural,Prepaid,180,75,8,1.15,15.5,11,100,1,-98,6.01,6.5,2,19,1,1,1,0,33.1,-2.2,3,0,Low,0
NP-CUST-12623,45,Female,Lumbini,Rupandehi,Urban,Prepaid,660,194,5,1.58,18.6,19,150,4,-56,0.1,11.9,1,14,1,1,0,0,-34.4,11.9,8,0,Medium,0
NP-CUST-12624,18,Male,Gandaki,Manang,Rural,Prepaid,60,126,2,2.5,31.1,2,100,5,-98,6.93,7.5,2,11,1,1,0,0,-7.0,-2.0,5,0,Low,1
NP-CUST-12625,45,Female,Sudurpashchim,Bajhang,Rural,Prepaid,2160,214,8,0.61,10.9,0,150,9,-103,5.83,8.9,1,26,1,1,1,0,-9.1,8.9,4,0,Medium,0
NP-CUST-12626,44,Male,Gandaki,Manang,Rural,Prepaid,1140,75,5,1.91,9.1,7,50,8,-92,5.76,3.3,2,36,1,1,0,0,-15.6,-17.9,6,0,Low,1
NP-CUST-12627,35,Male,Bagmati,Kathmandu,Urban,Prepaid,660,82,9,2.02,22.0,2,150,6,-80,3.81,14.8,2,25,0,0,0,0,16.8,22.1,2,0,Medium,0
NP-CUST-12628,37,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,1080,116,3,12.76,21.1,2,150,5,-69,3.65,4.6,3,33,1,1,1,0,-6.5,3.2,6,0,Medium,1
NP-CUST-12629,38,Male,Madhesh,Bara,Semi-Urban,Prepaid,180,44,11,3.94,30.9,2,100,7,-83,4.53,8.4,0,0,1,0,0,0,12.9,-15.9,1,0,Low,0
NP-CUST-12630,23,Other,Lumbini,Rolpa,Rural,Prepaid,1320,59,4,0.55,26.2,8,100,7,-93,3.41,6.5,0,0,0,0,0,0,10.4,10.5,3,0,Low,0
NP-CUST-12631,33,Male,Madhesh,Bara,Semi-Urban,Prepaid,240,68,3,3.87,6.1,0,50,6,-100,5.44,16.5,1,7,1,1,0,0,7.9,28.0,2,0,Low,0
NP-CUST-12632,41,Male,Lumbini,Palpa,Semi-Urban,Prepaid,450,26,2,2.99,8.6,4,50,1,-80,3.18,3.6,0,0,1,0,0,0,-6.5,-13.8,3,0,Low,0
NP-CUST-12633,18,Female,Sudurpashchim,Kanchanpur,Urban,Prepaid,90,71,3,12.83,22.0,7,200,7,-81,2.95,15.4,0,0,0,0,0,0,-4.2,10.8,4,0,Medium,0
NP-CUST-12634,37,Female,Bagmati,Bhaktapur,Urban,Prepaid,720,34,6,13.83,15.2,5,50,5,-83,4.04,22.8,1,37,1,1,0,0,-15.3,-24.5,5,0,Low,1
NP-CUST-12635,33,Male,Koshi,Bhojpur,Rural,Prepaid,1050,45,6,1.05,11.2,3,50,6,-84,2.59,0.6,0,0,0,1,0,0,15.2,-27.3,2,0,Low,0
NP-CUST-12636,38,Female,Gandaki,Syangja,Semi-Urban,Prepaid,300,550,5,0.6,8.1,3,1000,7,-90,3.01,0.3,0,0,0,1,0,0,4.4,-5.3,2,0,High,0
NP-CUST-12637,19,Male,Koshi,Taplejung,Rural,Prepaid,90,113,3,2.68,26.3,1,100,8,-92,4.17,3.4,0,0,1,1,0,0,1.4,-13.2,7,0,Low,0
NP-CUST-12638,25,Male,Lumbini,Kapilvastu,Rural,Prepaid,2190,128,5,1.59,42.2,1,300,3,-100,8.55,1.6,3,27,1,0,0,1,2.2,20.7,4,0,Medium,0
NP-CUST-12639,18,Male,Bagmati,Lalitpur,Urban,Prepaid,300,72,4,1.9,23.2,3,150,4,-63,1.57,7.5,0,0,0,0,0,0,-4.1,38.9,2,0,Medium,0
NP-CUST-12640,18,Male,Bagmati,Dolakha,Rural,Prepaid,30,172,1,1.04,36.0,6,200,5,-82,2.96,1.6,2,7,1,1,0,0,1.4,-1.5,1,0,Medium,0
NP-CUST-12641,40,Male,Bagmati,Dolakha,Rural,Postpaid,720,635,3,4.9,11.0,0,0,0,-110,8.18,1.7,1,25,1,1,0,1,15.8,-5.2,5,800,Postpaid,0
NP-CUST-12642,26,Female,Bagmati,Sindhuli,Rural,Prepaid,330,87,3,1.69,21.9,5,150,2,-66,0.1,4.7,0,0,1,0,0,0,-14.2,14.4,8,0,Medium,0
NP-CUST-12643,25,Male,Madhesh,Bara,Semi-Urban,Prepaid,660,45,3,2.67,17.4,1,50,5,-102,7.57,1.0,2,7,1,1,0,0,2.5,1.8,4,0,Low,0
NP-CUST-12644,43,Male,Madhesh,Bara,Semi-Urban,Prepaid,480,128,6,0.98,25.8,5,300,6,-98,5.03,9.2,0,0,1,0,0,0,-16.6,-4.1,5,0,Medium,1
NP-CUST-12645,29,Male,Bagmati,Bhaktapur,Urban,Postpaid,360,575,5,18.58,12.7,0,0,0,-76,2.17,12.4,2,26,0,0,0,0,5.6,-8.2,1,1000,Postpaid,0
NP-CUST-12646,42,Female,Sudurpashchim,Doti,Rural,Prepaid,870,182,6,1.46,15.0,5,200,9,-107,6.76,0.9,3,11,1,1,0,0,29.1,2.9,2,0,Medium,0
NP-CUST-12647,22,Female,Koshi,Morang,Urban,Prepaid,780,142,2,11.29,36.2,5,100,8,-81,3.12,21.6,0,0,0,1,0,0,-38.1,0.1,8,0,Low,1
NP-CUST-12648,29,Female,Madhesh,Parsa,Semi-Urban,Prepaid,90,149,12,2.82,29.0,17,200,3,-75,2.69,9.6,3,14,1,1,0,1,-4.9,23.5,3,0,Medium,0
NP-CUST-12649,23,Female,Madhesh,Dhanusha,Semi-Urban,Prepaid,360,84,4,8.98,33.5,8,150,8,-75,2.38,4.2,1,25,1,0,0,0,-36.6,-2.7,11,0,Medium,1
NP-CUST-12650,37,Male,Bagmati,Bhaktapur,Urban,Prepaid,300,147,7,1.21,7.6,6,300,3,-76,3.55,20.8,0,0,1,0,1,0,3.2,-5.3,2,0,Medium,0
NP-CUST-12651,30,Male,Koshi,Taplejung,Rural,Prepaid,1170,208,5,2.03,19.8,9,200,6,-82,2.52,8.0,0,0,0,1,0,0,-4.5,31.9,2,0,Medium,0
NP-CUST-12652,39,Female,Lumbini,Palpa,Semi-Urban,Prepaid,180,19,7,3.04,9.0,2,30,7,-89,2.15,1.1,0,0,1,0,0,1,10.2,1.7,2,0,Low,0
NP-CUST-12653,34,Male,Koshi,Bhojpur,Rural,Prepaid,60,252,7,8.13,20.2,2,300,7,-81,3.53,1.4,3,12,1,1,0,0,2.5,-7.7,0,0,Medium,0
NP-CUST-12654,18,Female,Gandaki,Lamjung,Semi-Urban,Prepaid,30,417,9,1.96,9.6,3,500,6,-95,7.22,0.9,1,24,1,1,0,0,21.9,-27.4,4,0,High,0
NP-CUST-12655,29,Female,Madhesh,Mahottari,Semi-Urban,Prepaid,510,282,8,1.59,24.4,3,200,7,-86,3.14,12.1,1,8,1,1,0,0,-15.3,-9.4,4,0,Medium,0
NP-CUST-12656,18,Male,Bagmati,Sindhuli,Rural,Prepaid,960,59,6,3.07,40.0,1,50,9,-87,4.9,3.0,1,23,1,1,1,0,-1.9,13.8,4,0,Low,0
