age,gender,province,district_type,sim_type,tenure_days,calls_min_30d,sms_count_30d,data_gb_30d,night_usage_pct,last_recharge_days_ago,avg_recharge_amount_npr,recharge_count_30d,signal_strength_dbm,call_drop_rate,avg_data_speed_mbps,num_complaints_30d,avg_resolution_time_hours,data_pack_active,voice_pack_active,vas_active,roaming_active,usage_drop_pct,recharge_drop_pct,inactive_days,churn
48,,Gandaki,Syangja,Prepaid,2610,687,4,20.94,27.55,24,500,2,-70,0.0,50,0,0,1,1,1,0,0,0,20,0
20,,Bagmati,Chitwan,Prepaid,2640,731,8,10.15,13.36,27,100,1,-76,0.41,50,0,0,1,1,0,0,0,0,25,0
28,,Madhesh,Dhanusha,Prepaid,2280,669,4,4.46,5.87,27,200,1,-72,0.15,50,0,0,0,2,0,0,0,0,25,0
53,,Gandaki,Tanahu,Prepaid,2130,675,5,0.39,0.51,21,200,3,-80,0.74,50,0,0,0,1,0,0,0,0,15,0
44,,Gandaki,Syangja,Prepaid,1380,719,3,3.45,4.54,18,500,4,-70,0.0,50,0,0,0,0,0,0,0,0,10,0
68,,Karnali,Surkhet,Prepaid,510,682,6,3.58,4.71,27,100,1,-72,0.15,50,0,0,0,2,0,0,0,0,25,0
63,,Karnali,Surkhet,Prepaid,1620,700,6,40.36,53.11,18,500,4,-76,0.43,50,0,0,1,1,0,0,0,0,10,0
36,,Koshi,Morang,Prepaid,1680,463,0,26.0,34.21,27,100,1,-74,0.43,45,1,24,1,0,0,0,0,0,25,0
22,,Madhesh,Bara,Prepaid,2670,569,4,2.91,3.83,27,100,1,-74,0.35,50,0,0,0,3,0,0,0,0,25,0
27,,Bagmati,Kathmandu,Prepaid,1890,721,5,15.74,20.71,18,100,4,-72,0.14,45,1,24,0,1,1,0,0,0,10,0
24,,Bagmati,Bhaktapur,Prepaid,930,517,5,9.73,12.8,21,500,3,-72,0.19,50,0,0,1,3,0,0,0,0,15,0
57,,Gandaki,Kaski,Prepaid,720,630,10,2.4,3.16,24,500,2,-74,0.32,50,0,0,1,4,0,0,0,0,20,0
68,,Bagmati,Lalitpur,Prepaid,930,763,7,27.48,36.16,18,200,4,-72,0.13,50,0,0,0,4,1,0,0,0,10,0
60,,Bagmati,Kathmandu,Prepaid,2940,819,9,4.18,5.5,18,50,4,-74,0.24,50,0,0,1,4,0,0,0,0,10,0
35,,Bagmati,Kavre,Prepaid,3360,671,4,11.91,15.67,21,100,3,-74,0.3,50,0,0,0,4,0,0,0,0,15,0
24,,Gandaki,Tanahu,Prepaid,2460,751,2,9.65,12.7,21,100,3,-72,0.13,50,0,0,1,4,0,0,0,0,15,0
18,,Karnali,Salyan,Prepaid,2700,618,8,21.73,28.59,27,200,1,-80,0.81,40,2,24,0,0,0,0,0,0,25,0
40,,Karnali,Surkhet,Prepaid,2760,538,4,4.17,5.49,18,500,4,-72,0.19,45,1,24,0,2,0,0,0,0,10,0
63,,Koshi,Morang,Prepaid,1650,535,10,11.69,15.38,27,200,1,-72,0.19,50,0,0,1,3,0,0,0,0,25,0
59,,Bagmati,Bhaktapur,Prepaid,1470,697,10,6.93,9.12,21,100,3,-78,0.57,50,0,0,0,2,0,0,0,0,15,0
71,,Koshi,Sunsari,Postpaid,2280,483,3,19.79,26.04,27,1000,1,-70,0.0,50,0,0,1,1,1,1,0,0,25,0
66,,Bagmati,Chitwan,Prepaid,1650,727,2,1.45,1.91,27,100,1,-80,0.69,50,0,0,0,4,0,0,0,0,25,0
51,,Lumbini,Kapilvastu,Prepaid,870,604,6,1.99,2.62,18,200,4,-76,0.5,50,0,0,1,2,0,0,0,0,10,0
18,,Sudurpashchim,Kailali,Prepaid,930,597,6,17.73,23.33,18,50,4,-74,0.33,50,0,0,0,0,0,0,0,0,10,0
54,,Gandaki,Kaski,Prepaid,660,544,2,14.18,18.66,24,200,2,-78,0.73,50,0,0,0,0,0,0,0,0,20,0
27,,Bagmati,Kavre,Prepaid,2400,636,2,0.61,0.8,24,200,2,-76,0.47,50,0,0,0,3,0,0,0,0,20,0
43,,Gandaki,Syangja,Prepaid,3120,743,10,3.72,4.89,18,50,4,-76,0.4,50,0,0,0,1,0,0,0,0,10,0
29,,Koshi,Morang,Postpaid,690,613,6,4.81,6.33,27,1000,1,-74,0.33,50,0,0,0,1,0,0,0,0,25,0
61,,Koshi,Sunsari,Prepaid,1500,635,4,7.86,10.34,24,200,2,-78,0.63,50,0,0,0,1,0,0,0,0,20,0
51,,Koshi,Morang,Prepaid,2790,531,4,1.83,2.41,21,200,3,-78,0.75,50,0,0,0,1,0,0,0,0,15,0
19,,Lumbini,Kapilvastu,Prepaid,990,567,2,4.79,6.3,27,200,1,-78,0.7,50,0,0,0,0,0,0,0,0,25,0
37,,Bagmati,Kavre,Prepaid,240,544,6,22.79,29.99,21,100,3,-80,0.92,50,0,0,0,0,0,0,0,0,15,0
32,,Bagmati,Lalitpur,Prepaid,2580,553,4,4.32,5.68,21,100,3,-82,1.08,50,0,0,1,0,0,0,0,0,15,0
50,,Madhesh,Bara,Prepaid,1230,717,5,8.82,11.61,27,50,1,-72,0.14,50,0,0,0,1,0,0,0,0,25,0
62,,Bagmati,Kathmandu,Prepaid,1590,700,3,5.92,7.79,21,50,3,-72,0.14,50,0,0,0,0,0,0,0,0,15,0
38,,Gandaki,Tanahu,Prepaid,1830,701,6,3.38,4.45,18,200,4,-72,0.14,50,0,0,1,4,0,0,0,0,10,0
33,,Bagmati,Lalitpur,Prepaid,2370,584,2,22.14,29.13,18,100,4,-76,0.51,50,0,0,0,2,0,0,0,0,10,0
39,,Bagmati,Kavre,Prepaid,2550,598,8,5.17,6.8,24,500,2,-78,0.67,50,0,0,0,4,0,1,0,0,20,1
45,,Gandaki,Kaski,Prepaid,1020,817,5,2.65,3.49,18,500,4,-82,0.73,50,0,0,0,2,0,0,0,0,10,0
18,,Bagmati,Lalitpur,Prepaid,180,574,4,0.56,0.74,21,100,3,-74,0.35,50,0,0,0,3,0,0,0,0,15,0
64,,Lumbini,Kapilvastu,Prepaid,2190,592,5,7.55,9.93,27,500,1,-76,0.51,50,0,0,0,0,0,0,0,0,25,0
47,,Bagmati,Kavre,Prepaid,330,522,4,19.78,26.03,21,500,3,-86,1.53,50,0,0,1,3,0,0,0,0,15,0
71,,Bagmati,Chitwan,Prepaid,3420,550,4,19.52,25.68,18,50,4,-80,0.91,50,0,0,0,1,1,0,0,0,10,0
71,,Lumbini,Rupandehi,Prepaid,2640,643,7,6.29,8.28,24,50,2,-74,0.31,40,2,24,0,0,0,0,0,0,20,1
34,,Lumbini,Kapilvastu,Prepaid,420,676,10,26.39,34.72,18,100,4,-74,0.3,45,1,24,1,2,0,0,0,0,10,1
35,,Bagmati,Chitwan,Postpaid,2430,702,3,24.65,32.43,27,1000,1,-76,0.43,50,0,0,0,4,0,1,0,0,25,0
62,,Lumbini,Rupandehi,Prepaid,870,534,3,3.84,5.05,18,200,4,-74,0.37,50,0,0,0,3,0,0,0,0,10,0
31,,Sudurpashchim,Kanchanpur,Prepaid,3240,545,4,14.6,19.21,21,50,3,-74,0.37,50,0,0,0,0,0,0,0,0,15,0
61,,Lumbini,Kapilvastu,Prepaid,3300,581,7,8.22,10.82,21,200,3,-78,0.69,50,0,0,0,2,0,0,0,0,15,0
70,,Madhesh,Bara,Prepaid,1710,796,3,3.25,4.28,18,50,4,-76,0.38,50,0,0,0,1,0,0,0,0,10,0
67,,Lumbini,Banke,Postpaid,3360,806,5,1.93,2.54,27,1000,1,-86,0.99,50,0,0,0,0,1,0,0,0,25,1
51,,Lumbini,Banke,Postpaid,270,499,0,1.88,2.47,27,1000,1,-80,1.0,45,1,24,0,0,0,0,0,0,25,0
65,,Lumbini,Banke,Prepaid,900,533,5,12.76,16.79,21,500,3,-72,0.19,50,0,0,0,2,0,0,0,0,15,0
65,,Bagmati,Lalitpur,Prepaid,2190,705,4,0.19,0.25,24,200,2,-78,0.57,50,0,0,0,0,0,0,0,0,20,0
30,,Bagmati,Kavre,Prepaid,2520,533,4,2.21,2.91,18,50,4,-76,0.56,50,0,0,0,4,0,0,0,0,10,0
61,,Gandaki,Kaski,Postpaid,2730,629,5,27.75,36.51,27,1000,1,-74,0.32,45,1,24,1,2,0,0,0,0,25,0
67,,Karnali,Salyan,Prepaid,2610,417,4,5.42,7.13,27,100,1,-80,1.2,50,0,0,0,1,0,0,0,0,25,0
36,,Bagmati,Lalitpur,Postpaid,480,921,8,11.29,14.86,27,1000,1,-80,0.54,50,0,0,0,0,0,0,0,0,25,0
53,,Bagmati,Kathmandu,Prepaid,1260,730,4,4.88,6.42,24,200,2,-74,0.27,45,1,24,0,0,1,0,0,0,20,0
68,,Karnali,Salyan,Prepaid,1650,635,5,28.92,38.05,24,100,2,-76,0.47,50,0,0,0,3,0,0,0,0,20,0
65,,Sudurpashchim,Kailali,Postpaid,3360,468,4,22.15,29.14,27,1000,1,-74,0.43,45,1,24,0,3,0,0,0,0,25,0
56,,Bagmati,Chitwan,Prepaid,1020,733,1,1.17,1.54,18,500,4,-76,0.41,50,0,0,1,0,0,0,0,0,10,0
29,,Gandaki,Kaski,Prepaid,690,491,5,15.07,19.83,21,50,3,-70,0.0,50,0,0,1,2,1,0,0,0,15,1
67,,Bagmati,Kavre,Prepaid,3510,331,2,11.85,15.59,24,500,2,-84,2.11,50,0,0,0,2,0,0,0,0,20,1
64,,Madhesh,Bara,Prepaid,1770,499,4,4.21,5.54,21,500,3,-74,0.4,50,0,0,0,0,0,0,0,0,15,0
48,,Bagmati,Chitwan,Prepaid,3450,509,6,1.58,2.08,24,50,2,-76,0.59,50,0,0,0,2,0,0,0,0,20,0
41,,Karnali,Salyan,Prepaid,2400,420,4,12.99,17.09,27,500,1,-76,0.71,50,0,0,1,1,0,0,0,0,25,0
55,,Gandaki,Tanahu,Prepaid,1440,514,2,6.94,9.13,21,500,3,-80,0.97,50,0,0,0,0,0,0,0,0,15,0
62,,Bagmati,Lalitpur,Prepaid,900,593,5,13.86,18.24,24,100,2,-78,0.67,50,0,0,0,1,0,0,0,0,20,0
59,,Gandaki,Tanahu,Postpaid,1020,559,2,24.06,31.66,27,1000,1,-76,0.54,50,0,0,0,2,0,0,0,0,25,0
29,,Bagmati,Lalitpur,Postpaid,780,589,0,3.03,3.99,27,1000,1,-78,0.68,50,0,0,1,2,0,0,0,0,25,0
32,,Karnali,Surkhet,Prepaid,2100,567,8,10.75,14.14,24,500,2,-70,0.0,50,0,0,0,4,0,0,0,0,20,0
33,,Bagmati,Kavre,Prepaid,1260,808,12,10.55,13.88,24,50,2,-76,0.37,50,0,0,0,4,0,0,0,0,20,0
24,,Bagmati,Bhaktapur,Prepaid,2910,568,4,7.42,9.76,24,50,2,-76,0.53,50,0,0,0,1,1,0,0,0,20,0
61,,Gandaki,Tanahu,Prepaid,2520,568,3,13.4,17.63,24,100,2,-78,0.7,45,1,24,1,3,0,0,0,0,20,0
44,,Bagmati,Lalitpur,Prepaid,570,540,4,22.14,29.13,24,50,2,-78,0.74,40,2,24,0,1,0,0,0,0,20,0
31,,Lumbini,Banke,Prepaid,2070,566,7,26.12,34.37,27,50,1,-78,0.71,50,0,0,0,0,0,0,0,0,25,0
32,,Koshi,Morang,Prepaid,2880,543,5,23.64,31.11,27,200,1,-72,0.18,50,0,0,1,0,1,1,0,0,25,0
18,,Gandaki,Tanahu,Prepaid,360,600,7,3.31,4.36,18,500,4,-76,0.5,50,0,0,0,1,0,0,0,0,10,0
34,,Bagmati,Lalitpur,Prepaid,1830,619,3,13.09,17.22,21,50,3,-76,0.48,50,0,0,1,3,0,0,0,0,15,0
19,,Lumbini,Rupandehi,Prepaid,690,405,4,3.0,3.95,21,50,3,-70,0.0,50,0,0,1,3,0,0,0,0,15,0
28,,Koshi,Morang,Prepaid,540,588,2,19.62,25.82,21,500,3,-80,0.85,50,0,0,0,3,0,0,0,0,15,0
36,,Bagmati,Chitwan,Prepaid,90,914,6,0.58,0.76,27,500,1,-80,0.55,40,2,24,0,4,0,0,0,0,25,1
67,,Koshi,Sunsari,Prepaid,1650,604,4,10.7,14.08,27,200,1,-76,0.5,50,0,0,0,3,0,0,0,0,25,0
24,,Lumbini,Rupandehi,Prepaid,330,504,6,15.9,20.92,18,100,4,-74,0.4,50,0,0,1,4,0,0,0,0,10,0
58,,Gandaki,Tanahu,Prepaid,1560,562,4,3.88,5.11,18,500,4,-72,0.18,50,0,0,0,2,0,0,0,0,10,0
18,,Bagmati,Kavre,Prepaid,780,503,4,16.51,21.72,18,50,4,-70,0.0,40,2,24,0,0,1,0,0,0,10,1
32,,Bagmati,Chitwan,Prepaid,1200,592,4,5.52,7.26,27,100,1,-80,0.84,50,0,0,0,2,0,0,0,0,25,0
69,,Bagmati,Chitwan,Prepaid,1380,752,6,1.96,2.58,18,50,4,-76,0.4,45,1,24,1,2,0,0,0,0,10,0
18,,Bagmati,Kathmandu,Prepaid,3030,497,8,20.64,27.16,18,100,4,-72,0.2,50,0,0,0,3,0,0,0,0,10,0
44,,Bagmati,Lalitpur,Postpaid,3540,649,2,8.01,10.54,27,1000,1,-72,0.15,50,0,0,0,3,0,1,0,0,25,1
61,,Bagmati,Kavre,Prepaid,1410,374,1,30.19,39.72,24,200,2,-72,0.27,50,0,0,1,1,0,0,0,0,20,0
36,,Madhesh,Parsa,Postpaid,2430,621,5,4.28,5.63,27,1000,1,-76,0.48,50,0,0,0,3,0,0,0,0,25,0
45,,Bagmati,Bhaktapur,Postpaid,1440,742,2,14.0,18.42,27,1000,1,-72,0.13,50,0,0,0,4,0,0,0,0,25,0
43,,Gandaki,Kaski,Prepaid,3330,698,3,16.78,22.08,21,200,3,-74,0.29,50,0,0,1,3,0,0,0,0,15,0
50,,Bagmati,Kathmandu,Prepaid,420,561,3,11.92,15.68,27,200,1,-76,0.53,50,0,0,0,4,0,0,0,0,25,1
51,,Lumbini,Banke,Prepaid,2340,446,6,11.14,14.66,21,50,3,-78,0.89,50,0,0,0,4,0,0,0,0,15,0
23,,Madhesh,Bara,Postpaid,90,651,2,8.1,10.66,27,1000,1,-76,0.46,50,0,0,1,2,0,0,0,0,25,1
64,,Karnali,Surkhet,Prepaid,1290,690,3,7.63,10.04,27,100,1,-72,0.14,45,1,24,0,2,0,1,0,0,25,0
37,,Madhesh,Dhanusha,Prepaid,1230,619,3,2.35,3.09,24,200,2,-74,0.32,50,0,0,0,1,1,0,0,0,20,0
21,,Lumbini,Rupandehi,Prepaid,1560,925,6,14.48,19.05,24,200,2,-74,0.22,50,0,0,1,0,0,0,0,0,20,0
35,,Bagmati,Lalitpur,Prepaid,3390,647,3,1.05,1.38,21,100,3,-84,1.08,50,0,0,0,4,0,0,0,0,15,1
38,,Koshi,Morang,Postpaid,2040,690,4,4.7,6.18,27,1000,1,-72,0.14,50,0,0,0,4,0,0,0,0,25,0
20,,Koshi,Sunsari,Prepaid,2070,684,3,2.65,3.49,24,200,2,-74,0.29,45,1,24,1,0,1,0,0,0,20,0
54,,Gandaki,Tanahu,Prepaid,600,673,3,10.95,14.41,27,100,1,-74,0.3,50,0,0,0,4,0,0,0,0,25,0
40,,Lumbini,Banke,Prepaid,390,602,2,1.1,1.45,27,50,1,-72,0.17,50,0,0,0,3,0,0,0,0,25,0
49,,Karnali,Surkhet,Prepaid,1830,564,1,1.83,2.41,18,50,4,-76,0.53,50,0,0,1,1,0,0,0,0,10,0
51,,Lumbini,Kapilvastu,Prepaid,330,812,3,7.95,10.46,27,200,1,-74,0.25,45,1,24,1,4,0,0,0,0,25,0
21,,Bagmati,Bhaktapur,Prepaid,450,840,4,35.51,46.72,21,500,3,-76,0.36,50,0,0,0,4,1,0,0,0,15,0
53,,Koshi,Morang,Prepaid,2970,617,10,3.81,5.01,27,50,1,-82,0.97,50,0,0,1,3,0,0,0,0,25,1
27,,Bagmati,Kathmandu,Prepaid,960,675,2,1.57,2.07,21,100,3,-78,0.59,50,0,0,0,3,0,0,0,0,15,0
34,,Karnali,Surkhet,Prepaid,2550,802,6,3.39,4.46,24,50,2,-76,0.37,50,0,0,1,2,1,0,0,0,20,0
18,,Madhesh,Dhanusha,Prepaid,2790,651,6,5.11,6.72,18,200,4,-70,0.0,40,2,24,1,0,0,0,0,0,10,1
31,,Bagmati,Chitwan,Prepaid,660,609,1,1.24,1.63,18,500,4,-82,0.98,50,0,0,0,3,1,0,0,0,10,0
68,,Sudurpashchim,Kanchanpur,Prepaid,2250,663,4,2.02,2.66,18,200,4,-80,0.75,45,1,24,0,2,0,0,0,0,10,0
60,,Bagmati,Kathmandu,Prepaid,2040,629,3,16.41,21.59,21,500,3,-78,0.63,50,0,0,1,2,0,0,0,0,15,0
70,,Bagmati,Kathmandu,Prepaid,1440,664,1,12.09,15.91,24,200,2,-82,0.9,50,0,0,0,1,1,0,0,0,20,1
30,,Bagmati,Kavre,Prepaid,2790,641,1,8.28,10.89,24,200,2,-74,0.31,50,0,0,0,0,0,0,0,0,20,0
48,,Madhesh,Bara,Prepaid,1590,796,5,16.68,21.95,27,500,1,-74,0.25,50,0,0,0,1,0,0,0,0,25,0
56,,Koshi,Morang,Prepaid,180,748,3,7.8,10.26,18,50,4,-72,0.13,50,0,0,0,2,0,0,0,0,10,0
68,,Lumbini,Rupandehi,Prepaid,960,693,8,9.2,12.11,27,100,1,-78,0.58,50,0,0,0,1,0,0,0,0,25,0
37,,Karnali,Surkhet,Prepaid,1530,1005,2,8.88,11.68,24,200,2,-74,0.2,50,0,0,0,4,0,0,0,0,20,0
40,,Koshi,Morang,Prepaid,1080,614,5,0.37,0.49,18,100,4,-72,0.16,50,0,0,0,2,0,0,0,0,10,0
37,,Koshi,Jhapa,Prepaid,870,621,3,6.54,8.61,18,200,4,-72,0.16,50,0,0,1,3,0,0,0,0,10,0
69,,Koshi,Morang,Prepaid,360,579,3,12.85,16.91,21,50,3,-76,0.52,50,0,0,0,4,0,0,0,0,15,0
44,,Gandaki,Kaski,Prepaid,1290,603,7,0.57,0.75,21,200,3,-80,0.83,50,0,0,0,2,1,0,0,0,15,0
37,,Koshi,Morang,Prepaid,570,661,3,32.84,43.21,18,100,4,-72,0.15,50,0,0,1,1,0,0,0,0,10,1
55,,Koshi,Sunsari,Prepaid,180,675,7,45.95,60.46,21,100,3,-76,0.44,50,0,0,0,4,0,0,0,0,15,0
30,,Bagmati,Bhaktapur,Prepaid,1680,661,4,0.17,0.22,21,50,3,-80,0.76,50,0,0,0,4,1,0,0,0,15,0
55,,Karnali,Salyan,Prepaid,150,715,3,2.83,3.72,21,50,3,-78,0.56,50,0,0,0,3,1,0,0,0,15,0
70,,Koshi,Sunsari,Prepaid,1110,659,2,17.15,22.57,24,50,2,-78,0.61,50,0,0,0,1,1,0,0,0,20,1
37,,Lumbini,Rupandehi,Prepaid,2970,591,5,9.86,12.97,21,50,3,-72,0.17,50,0,0,1,0,0,0,0,0,15,0
53,,Lumbini,Kapilvastu,Prepaid,300,707,8,1.88,2.47,21,500,3,-78,0.56,50,0,0,1,4,1,0,0,0,15,0
49,,Sudurpashchim,Kailali,Prepaid,2340,605,1,14.41,18.96,27,200,1,-74,0.33,45,1,24,1,4,0,0,0,0,25,0
24,,Gandaki,Syangja,Prepaid,1920,743,2,5.49,7.22,24,100,2,-76,0.4,50,0,0,0,2,0,0,0,0,20,0
31,,Gandaki,Kaski,Prepaid,2310,630,7,13.94,18.34,24,200,2,-76,0.48,50,0,0,0,3,1,0,0,0,20,0
24,,Lumbini,Banke,Prepaid,870,678,2,29.59,38.93,27,100,1,-76,0.44,50,0,0,0,3,0,0,0,0,25,0
44,,Gandaki,Syangja,Prepaid,2280,563,1,1.81,2.38,27,500,1,-78,0.71,50,0,0,1,0,0,0,0,0,25,1
60,,Lumbini,Rupandehi,Postpaid,2400,468,8,1.94,2.55,27,1000,1,-76,0.64,45,1,24,0,2,1,0,0,0,25,0
34,,Bagmati,Lalitpur,Prepaid,1350,894,1,8.81,11.59,18,50,4,-72,0.11,50,0,0,0,4,1,0,0,0,10,1
47,,Koshi,Morang,Prepaid,2010,526,7,14.98,19.71,27,500,1,-76,0.57,40,2,24,0,2,0,0,0,0,25,1
42,,Bagmati,Bhaktapur,Prepaid,180,637,1,1.25,1.64,27,500,1,-74,0.31,50,0,0,0,3,1,0,0,0,25,0
51,,Sudurpashchim,Kanchanpur,Prepaid,600,635,4,0.72,0.95,18,50,4,-80,0.79,50,0,0,1,2,0,0,0,0,10,0
38,,Lumbini,Kapilvastu,Postpaid,90,614,6,4.79,6.3,27,1000,1,-70,0.0,50,0,0,0,0,0,0,0,0,25,0
47,,Gandaki,Syangja,Prepaid,390,667,6,47.91,63.04,18,100,4,-76,0.45,50,0,0,0,1,0,0,0,0,10,0
66,,Bagmati,Chitwan,Prepaid,2430,492,6,20.4,26.84,27,200,1,-74,0.41,45,1,24,0,3,1,0,0,0,25,0
20,,Koshi,Morang,Prepaid,420,626,5,10.49,13.8,24,200,2,-72,0.16,50,0,0,1,4,1,0,0,0,20,0
67,,Bagmati,Kathmandu,Prepaid,990,603,5,10.47,13.78,27,500,1,-78,0.66,45,1,24,1,1,0,0,0,0,25,1
28,,Bagmati,Chitwan,Prepaid,1380,561,3,22.71,29.88,24,500,2,-74,0.36,50,0,0,1,3,0,0,0,0,20,0
25,,Bagmati,Kavre,Prepaid,570,807,3,41.36,54.42,24,50,2,-74,0.25,50,0,0,1,1,0,0,0,0,20,0
19,,Madhesh,Bara,Postpaid,3300,566,4,37.91,49.88,27,1000,1,-74,0.35,50,0,0,1,0,0,0,0,0,25,0
31,,Karnali,Surkhet,Prepaid,3390,685,6,28.86,37.97,18,200,4,-72,0.15,50,0,0,0,1,1,0,0,0,10,0
64,,Bagmati,Kavre,Prepaid,3000,562,2,5.33,7.01,18,100,4,-78,0.71,50,0,0,0,4,1,0,0,0,10,0
50,,Koshi,Sunsari,Prepaid,600,759,5,19.16,25.21,24,500,2,-78,0.53,50,0,0,0,1,0,0,0,0,20,0
60,,Bagmati,Bhaktapur,Prepaid,2340,675,6,8.73,11.49,18,200,4,-76,0.44,50,0,0,0,3,0,0,0,0,10,0
65,,Lumbini,Rupandehi,Prepaid,1590,494,5,2.55,3.36,21,200,3,-74,0.4,50,0,0,1,0,1,0,0,0,15,0
24,,Gandaki,Tanahu,Prepaid,600,543,4,1.18,1.55,18,500,4,-74,0.37,40,2,24,1,0,0,0,0,0,10,0
60,,Sudurpashchim,Kanchanpur,Prepaid,2010,739,6,8.02,10.55,27,200,1,-74,0.27,50,0,0,1,1,1,0,0,0,25,0
22,,Bagmati,Lalitpur,Prepaid,3360,753,4,2.02,2.66,24,100,2,-80,0.66,45,1,24,1,3,1,0,0,0,20,0
71,,Gandaki,Kaski,Prepaid,1560,707,4,9.39,12.36,21,500,3,-76,0.42,50,0,0,0,4,1,0,0,0,15,0
45,,Bagmati,Kavre,Prepaid,810,635,3,2.86,3.76,27,200,1,-72,0.16,50,0,0,0,4,0,0,0,0,25,0
30,,Karnali,Surkhet,Prepaid,2310,709,6,16.66,21.92,24,50,2,-76,0.42,45,1,24,0,4,0,0,0,0,20,1
23,,Gandaki,Tanahu,Prepaid,2760,647,3,11.14,14.66,18,500,4,-82,0.93,50,0,0,0,0,1,0,0,0,10,1
49,,Lumbini,Kapilvastu,Prepaid,2310,571,5,72.7,95.66,27,200,1,-86,1.4,50,0,0,0,2,0,0,0,0,25,0
59,,Gandaki,Kaski,Prepaid,270,724,2,0.98,1.29,18,50,4,-74,0.28,50,0,0,0,1,0,0,0,0,10,0
28,,Koshi,Morang,Prepaid,1530,446,8,1.96,2.58,27,500,1,-82,1.34,50,0,0,1,0,0,0,0,0,25,0
66,,Bagmati,Kavre,Prepaid,2160,468,5,1.94,2.55,24,200,2,-78,0.85,50,0,0,1,4,0,0,0,0,20,0
28,,Bagmati,Kavre,Prepaid,1800,636,8,2.06,2.71,27,50,1,-70,0.0,50,0,0,0,1,0,0,0,0,25,0
20,,Sudurpashchim,Kailali,Prepaid,1500,554,1,0.95,1.25,27,50,1,-74,0.36,50,0,0,0,2,1,0,0,0,25,0
27,,Madhesh,Bara,Prepaid,840,704,4,2.02,2.66,24,100,2,-78,0.57,50,0,0,1,4,1,0,0,0,20,0
58,,Lumbini,Banke,Postpaid,660,646,3,1.13,1.49,27,1000,1,-80,0.77,50,0,0,1,2,0,0,0,0,25,0
69,,Bagmati,Kathmandu,Prepaid,2220,687,5,9.85,12.96,24,500,2,-74,0.29,50,0,0,0,2,0,0,0,0,20,0
38,,Bagmati,Lalitpur,Prepaid,3570,583,7,6.59,8.67,24,200,2,-78,0.68,45,1,24,0,1,1,0,0,0,20,0
58,,Bagmati,Kathmandu,Prepaid,1140,484,8,8.22,10.82,24,100,2,-86,1.65,50,0,0,1,0,0,0,0,0,20,0
68,,Bagmati,Kavre,Prepaid,3360,584,7,1.61,2.12,24,200,2,-74,0.34,50,0,0,0,0,0,0,0,0,20,1
49,,Bagmati,Bhaktapur,Prepaid,1530,446,7,25.41,33.43,27,500,1,-72,0.22,50,0,0,0,1,0,0,0,0,25,0
59,,Gandaki,Syangja,Prepaid,720,696,6,9.33,12.28,27,50,1,-80,0.72,50,0,0,1,0,1,0,0,0,25,0
52,,Madhesh,Bara,Prepaid,930,651,3,1.06,1.39,27,100,1,-78,0.61,50,0,0,1,0,0,0,0,0,25,0
26,,Lumbini,Kapilvastu,Postpaid,1020,553,2,3.1,4.08,27,1000,1,-78,0.72,50,0,0,0,1,1,0,0,0,25,0
25,,Lumbini,Rupandehi,Prepaid,2010,664,5,0.28,0.37,24,200,2,-74,0.3,50,0,0,0,0,0,0,0,0,20,0
53,,Bagmati,Kavre,Prepaid,3570,632,4,1.21,1.59,27,200,1,-72,0.16,50,0,0,0,3,0,0,0,0,25,0
28,,Bagmati,Bhaktapur,Prepaid,1080,621,4,4.86,6.39,18,500,4,-76,0.48,50,0,0,1,3,0,0,0,0,10,0
59,,Lumbini,Banke,Prepaid,690,724,4,3.95,5.2,21,50,3,-80,0.69,50,0,0,0,4,0,0,0,0,15,0
33,,Bagmati,Kathmandu,Prepaid,300,563,2,14.45,19.01,27,500,1,-74,0.35,45,1,24,1,0,0,0,0,0,25,0
46,,Koshi,Jhapa,Prepaid,2460,566,5,9.34,12.29,21,50,3,-76,0.53,50,0,0,1,4,0,0,0,0,15,0
66,,Karnali,Surkhet,Prepaid,2190,560,4,11.91,15.67,27,100,1,-76,0.53,50,0,0,1,2,0,0,0,0,25,0
54,,Lumbini,Banke,Prepaid,2010,706,2,5.35,7.04,24,500,2,-76,0.42,50,0,0,1,3,1,0,0,0,20,0
31,,Lumbini,Rupandehi,Prepaid,2820,613,4,6.67,8.78,18,50,4,-82,0.98,50,0,0,0,4,0,0,0,0,10,0
67,,Bagmati,Bhaktapur,Prepaid,750,585,4,3.79,4.99,24,100,2,-74,0.34,50,0,0,0,2,1,0,0,0,20,0
25,,Lumbini,Rupandehi,Prepaid,330,537,2,3.17,4.17,21,500,3,-72,0.19,50,0,0,0,2,0,0,0,0,15,0
56,,Madhesh,Bara,Prepaid,3480,550,5,48.57,63.91,24,500,2,-70,0.0,50,0,0,1,0,0,0,0,0,20,0
59,,Koshi,Morang,Prepaid,2490,639,3,5.25,6.91,21,200,3,-80,0.78,50,0,0,0,4,1,0,0,0,15,0
43,,Lumbini,Rupandehi,Postpaid,3240,524,3,11.44,15.05,27,1000,1,-78,0.76,50,0,0,0,1,0,0,0,0,25,0
26,,Koshi,Morang,Prepaid,3570,623,4,4.72,6.21,27,100,1,-80,0.8,50,0,0,0,4,1,0,0,0,25,0
18,,Bagmati,Lalitpur,Prepaid,2130,701,4,24.25,31.91,21,200,3,-72,0.14,45,1,24,0,3,0,0,0,0,15,1
